SOURCE,TARGET,KIND
11482,13733,FAMILY
11482,12343,FAMILY
12468,13733,FAMILY
12468,12343,FAMILY
13733,12343,FAMILY
12783,14182,FAMILY
12783,12303,FAMILY
12783,12603,FAMILY
12603,12303,FAMILY
12603,14182,FAMILY
12303,14182,FAMILY
11954,11309,FAMILY
11954,11552,FAMILY
11954,11243,FAMILY
11954,11043,FAMILY
11043,11243,FAMILY
11043,11552,FAMILY
11043,11309,FAMILY
11243,11552,FAMILY
11243,11309,FAMILY
11552,11309,FAMILY
11827,12716,FAMILY
11827,14085,FAMILY
14085,12716,FAMILY
11532,11732,FAMILY
11532,13695,FAMILY
11532,11736,FAMILY
11532,14048,FAMILY
11532,12725,FAMILY
12725,14048,FAMILY
12725,11736,FAMILY
12725,13695,FAMILY
12725,11732,FAMILY
14048,11736,FAMILY
14048,13695,FAMILY
14048,11732,FAMILY
11736,13695,FAMILY
11736,11732,FAMILY
13695,11732,FAMILY
12113,12387,FAMILY
12113,13285,FAMILY
12113,14014,FAMILY
14014,13285,FAMILY
14014,12387,FAMILY
13285,12387,FAMILY
12525,13165,FAMILY
12525,14138,FAMILY
12525,12257,FAMILY
12525,12383,FAMILY
12383,12257,FAMILY
12383,14138,FAMILY
12383,13165,FAMILY
12257,14138,FAMILY
12257,13165,FAMILY
14138,13165,FAMILY
12164,14132,FAMILY
12166,13453,FAMILY
12166,14196,FAMILY
12166,11652,FAMILY
11652,14196,FAMILY
11652,13453,FAMILY
14196,13453,FAMILY
13379,13895,FAMILY
13379,14162,FAMILY
14162,13895,FAMILY
11844,11199,FAMILY
11844,12200,FAMILY
11844,14092,FAMILY
11844,12601,FAMILY
11844,11368,FAMILY
11368,12601,FAMILY
11368,14092,FAMILY
11368,12200,FAMILY
11368,11199,FAMILY
12601,14092,FAMILY
12601,12200,FAMILY
12601,11199,FAMILY
14092,12200,FAMILY
14092,11199,FAMILY
12200,11199,FAMILY
11724,12502,FAMILY
13198,13619,FAMILY
13198,12094,FAMILY
13198,13130,FAMILY
13130,12094,FAMILY
13130,13619,FAMILY
12094,13619,FAMILY
11860,13166,FAMILY
11860,13728,FAMILY
11860,11179,FAMILY
11860,13193,FAMILY
13193,11179,FAMILY
13193,13728,FAMILY
13193,13166,FAMILY
11179,13728,FAMILY
11179,13166,FAMILY
13728,13166,FAMILY
14104,11768,FAMILY
14104,13752,FAMILY
14104,11344,FAMILY
14104,11470,FAMILY
14104,11675,FAMILY
14104,13128,FAMILY
13128,11675,FAMILY
13128,11470,FAMILY
13128,11344,FAMILY
13128,13752,FAMILY
13128,11768,FAMILY
11675,11470,FAMILY
11675,11344,FAMILY
11675,13752,FAMILY
11675,11768,FAMILY
11470,11344,FAMILY
11470,13752,FAMILY
11470,11768,FAMILY
11344,13752,FAMILY
11344,11768,FAMILY
13752,11768,FAMILY
12181,11787,FAMILY
12181,11353,FAMILY
11353,11787,FAMILY
11790,12034,FAMILY
11790,13845,FAMILY
11790,11237,FAMILY
11237,13845,FAMILY
11237,12034,FAMILY
13845,12034,FAMILY
11567,12019,FAMILY
13878,11487,FAMILY
13878,11073,FAMILY
13878,11740,FAMILY
13878,11613,FAMILY
11613,11740,FAMILY
11613,11073,FAMILY
11613,11487,FAMILY
11740,11073,FAMILY
11740,11487,FAMILY
11073,11487,FAMILY
13447,14095,FAMILY
13447,12729,FAMILY
13447,12445,FAMILY
12445,12729,FAMILY
12445,14095,FAMILY
12729,14095,FAMILY
13928,11090,FAMILY
13928,11451,FAMILY
11451,11090,FAMILY
12570,13445,FAMILY
12570,14142,FAMILY
12570,13551,FAMILY
12570,13971,FAMILY
12570,13427,FAMILY
12570,12432,FAMILY
12432,13427,FAMILY
12432,13971,FAMILY
12432,13551,FAMILY
12432,14142,FAMILY
12432,13445,FAMILY
13427,13971,FAMILY
13427,13551,FAMILY
13427,14142,FAMILY
13427,13445,FAMILY
13971,13551,FAMILY
13971,14142,FAMILY
13971,13445,FAMILY
13551,14142,FAMILY
13551,13445,FAMILY
14142,13445,FAMILY
12613,13455,FAMILY
12613,11507,FAMILY
12613,11518,FAMILY
12613,11914,FAMILY
12613,11066,FAMILY
11066,11914,FAMILY
11066,11518,FAMILY
11066,11507,FAMILY
11066,13455,FAMILY
11914,11518,FAMILY
11914,11507,FAMILY
11914,13455,FAMILY
11518,11507,FAMILY
11518,13455,FAMILY
11507,13455,FAMILY
13115,12744,FAMILY
13115,11758,FAMILY
11758,12744,FAMILY
13460,12067,FAMILY
13460,13057,FAMILY
13460,13369,FAMILY
13460,11184,FAMILY
11184,13369,FAMILY
11184,13057,FAMILY
11184,12067,FAMILY
13369,13057,FAMILY
13369,12067,FAMILY
13057,12067,FAMILY
11570,13829,FAMILY
11570,11644,FAMILY
11570,13003,FAMILY
13003,11644,FAMILY
13003,13829,FAMILY
11644,13829,FAMILY
14123,12658,FAMILY
11599,13093,FAMILY
11599,12654,FAMILY
11599,13504,FAMILY
11599,12211,FAMILY
12211,13504,FAMILY
12211,12654,FAMILY
12211,13093,FAMILY
13504,12654,FAMILY
13504,13093,FAMILY
12654,13093,FAMILY
12673,13754,FAMILY
12673,12992,FAMILY
12992,13754,FAMILY
11923,11208,FAMILY
11635,11024,FAMILY
11635,13876,FAMILY
11635,11177,FAMILY
11177,13876,FAMILY
11177,11024,FAMILY
13876,11024,FAMILY
12990,13281,FAMILY
12990,12693,FAMILY
12990,11408,FAMILY
12990,12255,FAMILY
12990,12278,FAMILY
12990,11795,FAMILY
11795,12278,FAMILY
11795,12255,FAMILY
11795,11408,FAMILY
11795,12693,FAMILY
11795,13281,FAMILY
12278,12255,FAMILY
12278,11408,FAMILY
12278,12693,FAMILY
12278,13281,FAMILY
12255,11408,FAMILY
12255,12693,FAMILY
12255,13281,FAMILY
11408,12693,FAMILY
11408,13281,FAMILY
12693,13281,FAMILY
12254,13215,FAMILY
12254,12313,FAMILY
12254,12574,FAMILY
12254,14056,FAMILY
14056,12574,FAMILY
14056,12313,FAMILY
14056,13215,FAMILY
12574,12313,FAMILY
12574,13215,FAMILY
12313,13215,FAMILY
12431,11188,FAMILY
12431,11069,FAMILY
11069,11188,FAMILY
12515,12894,FAMILY
12515,12752,FAMILY
12515,13027,FAMILY
12515,13505,FAMILY
12515,12721,FAMILY
12721,13505,FAMILY
12721,13027,FAMILY
12721,12752,FAMILY
12721,12894,FAMILY
13505,13027,FAMILY
13505,12752,FAMILY
13505,12894,FAMILY
13027,12752,FAMILY
13027,12894,FAMILY
12752,12894,FAMILY
11279,12637,FAMILY
11279,12420,FAMILY
11279,12344,FAMILY
12344,12420,FAMILY
12344,12637,FAMILY
12420,12637,FAMILY
11672,12136,FAMILY
11672,11564,FAMILY
11672,13358,FAMILY
11672,12583,FAMILY
12583,13358,FAMILY
12583,11564,FAMILY
12583,12136,FAMILY
13358,11564,FAMILY
13358,12136,FAMILY
11564,12136,FAMILY
11629,11166,FAMILY
11629,13647,FAMILY
11629,12651,FAMILY
11629,13334,FAMILY
11629,11835,FAMILY
11629,11476,FAMILY
11476,11835,FAMILY
11476,13334,FAMILY
11476,12651,FAMILY
11476,13647,FAMILY
11476,11166,FAMILY
11835,13334,FAMILY
11835,12651,FAMILY
11835,13647,FAMILY
11835,11166,FAMILY
13334,12651,FAMILY
13334,13647,FAMILY
13334,11166,FAMILY
12651,13647,FAMILY
12651,11166,FAMILY
13647,11166,FAMILY
11804,13251,FAMILY
11804,12550,FAMILY
11804,13929,FAMILY
13929,12550,FAMILY
13929,13251,FAMILY
12550,13251,FAMILY
12358,11136,FAMILY
12572,13074,FAMILY
12572,11602,FAMILY
12572,11893,FAMILY
12572,11100,FAMILY
12572,13918,FAMILY
12572,13611,FAMILY
12572,12449,FAMILY
12449,13611,FAMILY
12449,13918,FAMILY
12449,11100,FAMILY
12449,11893,FAMILY
12449,11602,FAMILY
12449,13074,FAMILY
13611,13918,FAMILY
13611,11100,FAMILY
13611,11893,FAMILY
13611,11602,FAMILY
13611,13074,FAMILY
13918,11100,FAMILY
13918,11893,FAMILY
13918,11602,FAMILY
13918,13074,FAMILY
11100,11893,FAMILY
11100,11602,FAMILY
11100,13074,FAMILY
11893,11602,FAMILY
11893,13074,FAMILY
11602,13074,FAMILY
11148,13109,FAMILY
11148,12030,FAMILY
11148,14094,FAMILY
11148,11882,FAMILY
11882,14094,FAMILY
11882,12030,FAMILY
11882,13109,FAMILY
14094,12030,FAMILY
14094,13109,FAMILY
12030,13109,FAMILY
12274,12610,FAMILY
12274,11062,FAMILY
11062,12610,FAMILY
11437,14190,FAMILY
14192,13279,FAMILY
14192,11866,FAMILY
11866,13279,FAMILY
12899,11315,FAMILY
12899,12608,FAMILY
12899,14150,FAMILY
12899,13173,FAMILY
12899,14187,FAMILY
14187,13173,FAMILY
14187,14150,FAMILY
14187,12608,FAMILY
14187,11315,FAMILY
13173,14150,FAMILY
13173,12608,FAMILY
13173,11315,FAMILY
14150,12608,FAMILY
14150,11315,FAMILY
12608,11315,FAMILY
13381,13749,FAMILY
13381,11952,FAMILY
11952,13749,FAMILY
12830,12896,FAMILY
11169,13450,FAMILY
11169,12680,FAMILY
11169,12883,FAMILY
12883,12680,FAMILY
12883,13450,FAMILY
12680,13450,FAMILY
13256,13584,FAMILY
13256,11810,FAMILY
13256,13330,FAMILY
13256,11256,FAMILY
13256,11481,FAMILY
13256,11448,FAMILY
11448,11481,FAMILY
11448,11256,FAMILY
11448,13330,FAMILY
11448,11810,FAMILY
11448,13584,FAMILY
11481,11256,FAMILY
11481,13330,FAMILY
11481,11810,FAMILY
11481,13584,FAMILY
11256,13330,FAMILY
11256,11810,FAMILY
11256,13584,FAMILY
13330,11810,FAMILY
13330,13584,FAMILY
11810,13584,FAMILY
12836,13794,FAMILY
12836,13681,FAMILY
13681,13794,FAMILY
13065,12284,FAMILY
12870,13345,FAMILY
12870,12867,FAMILY
12870,11931,FAMILY
12870,11407,FAMILY
12870,13158,FAMILY
13158,11407,FAMILY
13158,11931,FAMILY
13158,12867,FAMILY
13158,13345,FAMILY
11407,11931,FAMILY
11407,12867,FAMILY
11407,13345,FAMILY
11931,12867,FAMILY
11931,13345,FAMILY
12867,13345,FAMILY
11658,13325,FAMILY
11658,12656,FAMILY
11658,12366,FAMILY
11658,13985,FAMILY
13985,12366,FAMILY
13985,12656,FAMILY
13985,13325,FAMILY
12366,12656,FAMILY
12366,13325,FAMILY
12656,13325,FAMILY
14062,11318,FAMILY
11168,11234,FAMILY
11168,12305,FAMILY
11168,12909,FAMILY
12909,12305,FAMILY
12909,11234,FAMILY
12305,11234,FAMILY
13806,11029,FAMILY
11365,11323,FAMILY
11365,13182,FAMILY
13182,11323,FAMILY
12561,13045,FAMILY
12561,13387,FAMILY
12561,12095,FAMILY
12561,13520,FAMILY
13520,12095,FAMILY
13520,13387,FAMILY
13520,13045,FAMILY
12095,13387,FAMILY
12095,13045,FAMILY
13387,13045,FAMILY
12772,12564,FAMILY
12772,13024,FAMILY
12772,14144,FAMILY
12772,11364,FAMILY
12772,11826,FAMILY
12772,13672,FAMILY
13672,11826,FAMILY
13672,11364,FAMILY
13672,14144,FAMILY
13672,13024,FAMILY
13672,12564,FAMILY
11826,11364,FAMILY
11826,14144,FAMILY
11826,13024,FAMILY
11826,12564,FAMILY
11364,14144,FAMILY
11364,13024,FAMILY
11364,12564,FAMILY
14144,13024,FAMILY
14144,12564,FAMILY
13024,12564,FAMILY
11198,11559,FAMILY
11198,12118,FAMILY
11198,13006,FAMILY
11198,11805,FAMILY
11198,13548,FAMILY
13548,11805,FAMILY
13548,13006,FAMILY
13548,12118,FAMILY
13548,11559,FAMILY
11805,13006,FAMILY
11805,12118,FAMILY
11805,11559,FAMILY
13006,12118,FAMILY
13006,11559,FAMILY
12118,11559,FAMILY
12841,11410,FAMILY
12841,13912,FAMILY
12841,13465,FAMILY
13465,13912,FAMILY
13465,11410,FAMILY
13912,11410,FAMILY
13951,13156,FAMILY
11259,12357,FAMILY
11259,12452,FAMILY
11259,13905,FAMILY
11259,13327,FAMILY
11259,13825,FAMILY
11259,11917,FAMILY
11917,13825,FAMILY
11917,13327,FAMILY
11917,13905,FAMILY
11917,12452,FAMILY
11917,12357,FAMILY
13825,13327,FAMILY
13825,13905,FAMILY
13825,12452,FAMILY
13825,12357,FAMILY
13327,13905,FAMILY
13327,12452,FAMILY
13327,12357,FAMILY
13905,12452,FAMILY
13905,12357,FAMILY
12452,12357,FAMILY
13049,11705,FAMILY
13049,13684,FAMILY
13049,11663,FAMILY
13049,13996,FAMILY
13996,11663,FAMILY
13996,13684,FAMILY
13996,11705,FAMILY
11663,13684,FAMILY
11663,11705,FAMILY
13684,11705,FAMILY
12237,13797,FAMILY
12237,13395,FAMILY
13395,13797,FAMILY
13307,11413,FAMILY
12762,12700,FAMILY
12762,11625,FAMILY
11625,12700,FAMILY
13917,11302,FAMILY
13917,11782,FAMILY
13917,11746,FAMILY
13917,12691,FAMILY
12691,11746,FAMILY
12691,11782,FAMILY
12691,11302,FAMILY
11746,11782,FAMILY
11746,11302,FAMILY
11782,11302,FAMILY
11605,13076,FAMILY
11605,11036,FAMILY
11605,13176,FAMILY
13176,11036,FAMILY
13176,13076,FAMILY
11036,13076,FAMILY
14177,12674,FAMILY
14177,14089,FAMILY
14177,12820,FAMILY
14177,12075,FAMILY
14177,12026,FAMILY
12026,12075,FAMILY
12026,12820,FAMILY
12026,14089,FAMILY
12026,12674,FAMILY
12075,12820,FAMILY
12075,14089,FAMILY
12075,12674,FAMILY
12820,14089,FAMILY
12820,12674,FAMILY
14089,12674,FAMILY
12759,13921,FAMILY
12759,14173,FAMILY
14173,13921,FAMILY
11453,13621,FAMILY
11453,13072,FAMILY
11453,13949,FAMILY
13949,13072,FAMILY
13949,13621,FAMILY
13072,13621,FAMILY
12000,11639,FAMILY
12000,14124,FAMILY
12000,13067,FAMILY
12000,12197,FAMILY
12000,12413,FAMILY
12000,11466,FAMILY
11466,12413,FAMILY
11466,12197,FAMILY
11466,13067,FAMILY
11466,14124,FAMILY
11466,11639,FAMILY
12413,12197,FAMILY
12413,13067,FAMILY
12413,14124,FAMILY
12413,11639,FAMILY
12197,13067,FAMILY
12197,14124,FAMILY
12197,11639,FAMILY
13067,14124,FAMILY
13067,11639,FAMILY
14124,11639,FAMILY
12552,13851,FAMILY
13398,11253,FAMILY
13398,11643,FAMILY
13398,13452,FAMILY
13398,11307,FAMILY
11307,13452,FAMILY
11307,11643,FAMILY
11307,11253,FAMILY
13452,11643,FAMILY
13452,11253,FAMILY
11643,11253,FAMILY
14112,12464,FAMILY
14112,12439,FAMILY
12439,12464,FAMILY
12360,13188,FAMILY
12360,11222,FAMILY
12360,11642,FAMILY
12360,13704,FAMILY
12360,12784,FAMILY
12784,13704,FAMILY
12784,11642,FAMILY
12784,11222,FAMILY
12784,13188,FAMILY
13704,11642,FAMILY
13704,11222,FAMILY
13704,13188,FAMILY
11642,11222,FAMILY
11642,13188,FAMILY
11222,13188,FAMILY
12880,11058,FAMILY
12880,11912,FAMILY
12880,12156,FAMILY
12880,13945,FAMILY
12880,13235,FAMILY
12880,12020,FAMILY
12020,13235,FAMILY
12020,13945,FAMILY
12020,12156,FAMILY
12020,11912,FAMILY
12020,11058,FAMILY
13235,13945,FAMILY
13235,12156,FAMILY
13235,11912,FAMILY
13235,11058,FAMILY
13945,12156,FAMILY
13945,11912,FAMILY
13945,11058,FAMILY
12156,11912,FAMILY
12156,11058,FAMILY
11912,11058,FAMILY
11167,11511,FAMILY
11167,13820,FAMILY
13820,11511,FAMILY
12845,14154,FAMILY
12845,12948,FAMILY
12845,11809,FAMILY
11809,12948,FAMILY
11809,14154,FAMILY
12948,14154,FAMILY
13512,11432,FAMILY
13512,13233,FAMILY
13512,14164,FAMILY
13512,13814,FAMILY
13512,11342,FAMILY
11342,13814,FAMILY
11342,14164,FAMILY
11342,13233,FAMILY
11342,11432,FAMILY
13814,14164,FAMILY
13814,13233,FAMILY
13814,11432,FAMILY
14164,13233,FAMILY
14164,11432,FAMILY
13233,11432,FAMILY
12232,12745,FAMILY
12232,12151,FAMILY
12232,12496,FAMILY
12232,12426,FAMILY
12232,11731,FAMILY
12232,11458,FAMILY
11458,11731,FAMILY
11458,12426,FAMILY
11458,12496,FAMILY
11458,12151,FAMILY
11458,12745,FAMILY
11731,12426,FAMILY
11731,12496,FAMILY
11731,12151,FAMILY
11731,12745,FAMILY
12426,12496,FAMILY
12426,12151,FAMILY
12426,12745,FAMILY
12496,12151,FAMILY
12496,12745,FAMILY
12151,12745,FAMILY
13576,12534,FAMILY
13309,12662,FAMILY
13309,13773,FAMILY
13309,13826,FAMILY
13309,12110,FAMILY
12110,13826,FAMILY
12110,13773,FAMILY
12110,12662,FAMILY
13826,13773,FAMILY
13826,12662,FAMILY
13773,12662,FAMILY
13641,12575,FAMILY
13641,12582,FAMILY
13641,13762,FAMILY
13762,12582,FAMILY
13762,12575,FAMILY
12582,12575,FAMILY
13092,12747,FAMILY
13092,14055,FAMILY
14055,12747,FAMILY
11575,12155,FAMILY
11575,13026,FAMILY
11575,11747,FAMILY
11575,12326,FAMILY
12326,11747,FAMILY
12326,13026,FAMILY
12326,12155,FAMILY
11747,13026,FAMILY
11747,12155,FAMILY
13026,12155,FAMILY
13689,13974,FAMILY
13689,11734,FAMILY
13689,11125,FAMILY
13689,11013,FAMILY
13689,12339,FAMILY
12339,11013,FAMILY
12339,11125,FAMILY
12339,11734,FAMILY
12339,13974,FAMILY
11013,11125,FAMILY
11013,11734,FAMILY
11013,13974,FAMILY
11125,11734,FAMILY
11125,13974,FAMILY
11734,13974,FAMILY
12488,11904,FAMILY
12488,11317,FAMILY
12488,11958,FAMILY
12488,11986,FAMILY
12488,11497,FAMILY
12488,11815,FAMILY
11815,11497,FAMILY
11815,11986,FAMILY
11815,11958,FAMILY
11815,11317,FAMILY
11815,11904,FAMILY
11497,11986,FAMILY
11497,11958,FAMILY
11497,11317,FAMILY
11497,11904,FAMILY
11986,11958,FAMILY
11986,11317,FAMILY
11986,11904,FAMILY
11958,11317,FAMILY
11958,11904,FAMILY
11317,11904,FAMILY
12119,13571,FAMILY
11808,11499,FAMILY
11808,13287,FAMILY
11808,13405,FAMILY
11808,12591,FAMILY
12591,13405,FAMILY
12591,13287,FAMILY
12591,11499,FAMILY
13405,13287,FAMILY
13405,11499,FAMILY
13287,11499,FAMILY
12605,12508,FAMILY
12605,12527,FAMILY
12605,12932,FAMILY
12605,11053,FAMILY
11053,12932,FAMILY
11053,12527,FAMILY
11053,12508,FAMILY
12932,12527,FAMILY
